test/test_cuda.py	205	234	no-xpu-ops	No
test/inductor/test_torchinductor.py	926	875	no-xpu-ops	No
test/inductor/test_torchinductor_codegen_dynamic_shapes.py	775	810	no-xpu-ops	No
test/inductor/test_compile_subprocess.py	814	812	no-xpu-ops	No
test/profiler/test_profiler.py		78	no-xpu-ops	YES
test/dynamo/test_repros.py	306	301	no-xpu-ops	No
test/dynamo/test_functions.py	455	463	no-xpu-ops	No
test/inductor/test_inductor_freezing.py	48	24	no-xpu-ops	No
test/dynamo/test_exc.py	10	10	no-xpu-ops	No
test/test_transformers.py	237	3272	xpu-ops	YES
test/test_custom_ops.py	277	277	no-xpu-ops	No
test/inductor/test_fused_attention.py	108	46	no-xpu-ops	No
test/test_foreach.py		3576	xpu-ops	YES
test/inductor/test_static_cuda_launcher.py	18	17	no-xpu-ops	No
test/inductor/test_triton_kernels.py	359	346	no-xpu-ops	No
test/dynamo/test_error_messages.py	41	40	no-xpu-ops	No
test/dynamo/test_dicts.py	105	51	no-xpu-ops	No
test/dynamo/test_einops.py	3	3	no-xpu-ops	No
test/test_fx_experimental.py	49	721	no-xpu-ops	YES
test/dynamo/test_reorder_logs.py	14	14	no-xpu-ops	No
test/test_public_bindings.py	4	4	no-xpu-ops	No
test/inductor/test_torchinductor_opinfo.py	3531	3609	no-xpu-ops	No
test/dynamo/test_dynamic_shapes.py	1893	1900	no-xpu-ops	No
test/inductor/test_torchinductor_dynamic_shapes.py	1683	865	no-xpu-ops	No
test/dynamo/test_misc.py	587	574	no-xpu-ops	No
test/dynamo/test_verify_correctness.py	4	4	no-xpu-ops	No
test/dynamo/test_skip_non_tensor.py	8	8	no-xpu-ops	No
test/dynamo/test_recompiles.py	17	16	no-xpu-ops	No
test/test_functionalization.py	112	112	no-xpu-ops	No
test/test_tensorexpr_pybind.py	17	17	no-xpu-ops	No
test/inductor/test_mkldnn_pattern_matcher.py	291	289	no-xpu-ops	No
test/dynamo/test_config.py	5	5	no-xpu-ops	No
test/dynamo/test_pre_dispatch.py	3	3	no-xpu-ops	No
test/test_binary_ufuncs.py		12862	xpu-ops	YES
test/inductor/test_codegen_triton.py	1	1	no-xpu-ops	No
test/nn/test_parametrization.py	56	58	xpu-ops	No
test/test_functionalization_of_rng_ops.py		1	no-xpu-ops	YES
test/test_ops_fwd_gradients.py		3189	xpu-ops	YES
test/test_set_default_mobile_cpu_allocator.py	2	2	no-xpu-ops	No
test/inductor/test_aot_inductor_arrayref.py	276	275	no-xpu-ops	No
test/test_functional_optim.py	4	4	no-xpu-ops	No
test/nn/test_lazy_modules.py	59	59	xpu-ops	No
test/test_shape_ops.py		97	xpu-ops	YES
test/test_ops_gradients.py		5379	xpu-ops	YES
test/lazy/test_debug_util.py	1	1	no-xpu-ops	No
test/test_model_exports_to_core_aten.py	1	1	no-xpu-ops	No
test/test_functional_autograd_benchmark.py	2	2	no-xpu-ops	No
test/nn/test_pruning.py	34	34	xpu-ops	No
test/test_mkldnn.py		86	no-xpu-ops	YES
test/inductor/test_inductor_annotations.py	2	2	no-xpu-ops	No
test/test_xnnpack_integration.py	12	12	no-xpu-ops	No
test/inductor/test_combo_kernels.py	20	20	no-xpu-ops	No
test/dynamo/test_frame_init.py	1	1	no-xpu-ops	No
test/inductor/test_codecache.py	209	207	no-xpu-ops	No
test/test_proxy_tensor.py	173	3611	no-xpu-ops	YES
test/export/test_cpp_serdes.py	389	386	no-xpu-ops	No
test/dynamo/test_deque_reconstruct.py	3	3	no-xpu-ops	No
test/inductor/test_debug_trace.py	3	3	no-xpu-ops	No
test/dynamo/test_base_output.py	6	6	no-xpu-ops	No
test/inductor/test_cpu_cpp_wrapper.py		263	no-xpu-ops	YES
test/functorch/test_aotdispatch.py	518	2134	no-xpu-ops	No
test/test_decomp.py	2	9005	no-xpu-ops	YES
test/test_jit_fuser_te.py	209	6855	no-xpu-ops	YES
test/torch_np/numpy_tests/core/test_multiarray.py	864	859	no-xpu-ops	No
test/test_compile_benchmark_util.py	1	1	no-xpu-ops	No
test/higher_order_ops/test_invoke_quant.py	14	14	no-xpu-ops	No
test/torch_np/numpy_tests/core/test_einsum.py	50	50	no-xpu-ops	No
test/lazy/test_bindings.py	1	1	no-xpu-ops	No
test/test_numba_integration.py	8	8	no-xpu-ops	No
test/test_type_promotion.py		423	xpu-ops	YES
test/torch_np/numpy_tests/core/test_numeric.py	273	273	no-xpu-ops	No
test/test_jit_llga_fuser.py	52	107	no-xpu-ops	No
test/test_sparse.py	43	3054	xpu-ops	YES
test/functorch/test_dims.py	72	72	no-xpu-ops	No
test/profiler/test_record_function.py		4	no-xpu-ops	YES
test/profiler/test_kineto.py	1	1	no-xpu-ops	No
test/functorch/test_ac_logging.py	4	4	no-xpu-ops	No
test/test_flop_counter.py	22	22	no-xpu-ops	No
test/test_autoload.py	1	1	no-xpu-ops	No
test/test_hop_infra.py	3	3	no-xpu-ops	No
test/test_appending_byte_serializer.py	3	3	no-xpu-ops	No
test/test_legacy_vmap.py	95	124	no-xpu-ops	No
test/torch_np/test_unary_ufuncs.py	42	42	no-xpu-ops	No
test/torch_np/test_dtype.py	44	44	no-xpu-ops	No
test/test_hub.py	20	20	no-xpu-ops	No
test/functorch/test_logging.py	1	1	no-xpu-ops	No
test/test_quantization.py	1269	1317	no-xpu-ops	No
test/test_utils_filelock.py	2	2	no-xpu-ops	No
test/torch_np/test_basic.py	453	453	no-xpu-ops	No
test/torch_np/test_nep50_examples.py	1573	1573	no-xpu-ops	No
test/test_deploy.py	1	1	no-xpu-ops	No
test/torch_np/test_random.py	41	41	no-xpu-ops	No
test/test_typing.py	18	18	no-xpu-ops	No
test/functorch/test_ac_knapsack.py	15	15	no-xpu-ops	No
test/torch_np/test_ufuncs_basic.py	371	371	no-xpu-ops	No
test/distributions/test_constraints.py	136	136	no-xpu-ops	No
test/torch_np/numpy_tests/lib/test_histograms.py	60	60	no-xpu-ops	No
test/torch_np/numpy_tests/linalg/test_linalg.py	268	268	no-xpu-ops	No
test/test_vulkan.py	1	1	no-xpu-ops	No
test/torch_np/numpy_tests/lib/test_shape_base_.py	73	73	no-xpu-ops	No
test/test_jit_autocast.py	54	54	no-xpu-ops	No
test/torch_np/numpy_tests/lib/test_twodim_base.py	34	34	no-xpu-ops	No
test/torch_np/numpy_tests/fft/test_pocketfft.py	79	79	no-xpu-ops	No
test/torch_np/test_ndarray_methods.py	342	342	no-xpu-ops	No
test/torch_np/numpy_tests/lib/test_index_tricks.py	47	47	no-xpu-ops	No
test/profiler/test_profiler_tree.py		10	no-xpu-ops	YES
test/torch_np/numpy_tests/fft/test_helper.py	8	8	no-xpu-ops	No
test/torch_np/test_scalars_0D_arrays.py	33	33	no-xpu-ops	No
test/torch_np/test_reductions.py	966	966	no-xpu-ops	No
test/torch_np/numpy_tests/lib/test_arraypad.py	9	9	no-xpu-ops	No
test/profiler/test_torch_tidy.py		22	no-xpu-ops	YES
test/profiler/test_execution_trace.py		12	no-xpu-ops	YES
test/lazy/test_ts_opinfo.py	5	292	no-xpu-ops	YES
test/test_torch.py	226	1043	xpu-ops	No
test/test_fake_tensor.py	262	278	no-xpu-ops	No
test/test_utils.py	51	6034	no-xpu-ops	YES
test/test_overrides.py	1467	1467	no-xpu-ops	No
test/test_nn.py	1024	2198	xpu-ops	No
test/test_cpp_api_parity.py	488	488	no-xpu-ops	No
test/test_cpp_extensions_open_device_registration.py	3	10	no-xpu-ops	No
test/test_tensor_creation_ops.py		641	xpu-ops	YES
test/nn/test_convolution.py	47	599	xpu-ops	YES
test/test_native_mha.py		28	xpu-ops	YES
test/functorch/test_memory_efficient_fusion.py	22	22	no-xpu-ops	No
test/nn/test_pooling.py	22	105	xpu-ops	No
test/test_cpp_extensions_jit.py	34	32	no-xpu-ops	No
test/inductor/test_flex_attention.py		635	no-xpu-ops	YES
test/test_spectral_ops.py		281	xpu-ops	YES
test/inductor/test_benchmark_fusion.py	6	6	no-xpu-ops	No
test/inductor/test_distributed_patterns.py	20	20	no-xpu-ops	No
test/test_show_pickle.py	1	1	no-xpu-ops	No
test/test_fx.py	589	1259	no-xpu-ops	No
test/test_multiprocessing.py	42	42	no-xpu-ops	No
test/test_namedtuple_return_api.py	3	3	no-xpu-ops	No
test/test_autocast.py	20	20	xpu-ops	No
test/test_tensorexpr.py	74	74	no-xpu-ops	No
test/test_autograd_fallback.py		28	xpu-ops	YES
test/test_transformers_privateuse1.py	3	3	no-xpu-ops	No
test/test_dispatch.py	32	32	no-xpu-ops	No
test/test_mobile_optimizer.py	7	7	no-xpu-ops	No
test/test_sort_and_select.py		113	xpu-ops	YES
test/test_multiprocessing_spawn.py	31	31	no-xpu-ops	No
test/test_cpp_extensions_aot_no_ninja.py	21	21	no-xpu-ops	No
test/test_cpp_extensions_aot_ninja.py	21	21	no-xpu-ops	No
test/test_cpp_extensions_mtia_backend.py	5	5	no-xpu-ops	No
test/test_cpp_extensions_stream_and_event.py	1	1	no-xpu-ops	No
test/test_reductions.py		4565	xpu-ops	YES
test/test_python_dispatch.py	98	116	no-xpu-ops	No
test/distributions/test_distributions.py	230	229	no-xpu-ops	No
test/test_openreg.py	41	34	no-xpu-ops	No
test/test_jit_disabled.py	3	3	no-xpu-ops	No
test/test_extension_utils.py	2	2	no-xpu-ops	No
test/test_nestedtensor.py	52	1575	no-xpu-ops	YES
test/test_linalg.py		1243	xpu-ops	YES
test/test_serialization.py	201	203	no-xpu-ops	No
test/inductor/test_compiled_autograd.py	796	805	no-xpu-ops	No
test/dynamo/test_logging.py	51	51	no-xpu-ops	No
test/dynamo/test_higher_order_ops.py	217	214	no-xpu-ops	No
test/dynamo/test_decorators.py	62	55	no-xpu-ops	No
test/dynamo/test_ctx_manager.py	98	98	no-xpu-ops	No
test/inductor/test_cpu_repro.py	729	735	no-xpu-ops	No
test/dynamo/test_backends.py	9	22	no-xpu-ops	No
test/dynamo/test_unspec.py	48	47	no-xpu-ops	No
test/dynamo/test_modules.py	131	130	no-xpu-ops	No
test/export/test_export.py	420	414	no-xpu-ops	No
test/inductor/test_extension_backend.py	1	1	no-xpu-ops	No
test/test_ops.py	1	34299	xpu-ops	YES
test/dynamo/test_aot_autograd.py	48	48	no-xpu-ops	No
test/inductor/test_mmdecomp.py		22	no-xpu-ops	YES
test/inductor/test_minifier.py	14	14	no-xpu-ops	No
test/dynamo/test_autograd_function.py	40	40	no-xpu-ops	No
test/inductor/test_group_batch_fusion.py	12	12	no-xpu-ops	No
test/inductor/test_fx_fusion.py	4	4	no-xpu-ops	No
test/inductor/test_compiled_optimizers.py	298	652	no-xpu-ops	No
test/test_testing.py	108	2068	no-xpu-ops	YES
test/export/test_passes.py	25	25	no-xpu-ops	No
test/test_autograd.py		647	xpu-ops	YES
test/inductor/test_foreach.py	534	534	no-xpu-ops	No
test/dynamo/test_after_aot.py	2	2	no-xpu-ops	No
test/dynamo/test_export.py	184	183	no-xpu-ops	No
test/dynamo/test_subgraphs.py	44	44	no-xpu-ops	No
test/inductor/test_config.py	13	13	no-xpu-ops	No
test/export/test_serialize.py	98	98	no-xpu-ops	No
test/test_modules.py		3605	xpu-ops	YES
test/export/test_db.py	36	36	no-xpu-ops	No
test/export/test_pass_infra.py	5	5	no-xpu-ops	No
test/inductor/test_custom_lowering.py	5	5	no-xpu-ops	No
test/dynamo/test_global.py	12	12	no-xpu-ops	No
test/export/test_verifier.py	10	10	no-xpu-ops	No
test/dynamo/test_optimizers.py	3	3	no-xpu-ops	No
test/dynamo/test_minifier.py	15	15	no-xpu-ops	No
test/inductor/test_binary_folding.py	6	3	no-xpu-ops	No
test/dynamo/test_export_mutations.py	5	5	no-xpu-ops	No
test/dynamo/test_subclasses.py	125	125	no-xpu-ops	No
test/test_native_functions.py	11	11	xpu-ops	No
test/test_mkldnn_verbose.py	2	2	no-xpu-ops	No
test/dynamo/test_interop.py	5	5	no-xpu-ops	No
test/test_ops_jit.py		1136	no-xpu-ops	YES
test/test_import_stats.py	2	2	no-xpu-ops	No
test/dynamo/test_comptime.py	12	12	no-xpu-ops	No
test/test_per_overload_api.py	3	3	no-xpu-ops	No
test/test_tensorboard.py	50	50	no-xpu-ops	No
test/test_bundled_inputs.py	12	12	no-xpu-ops	No
test/lazy/test_step_closures.py	4	4	no-xpu-ops	No
test/dynamo/test_python_autograd.py	5	5	no-xpu-ops	No
test/nn/test_multihead_attention.py	7	19	xpu-ops	No
test/nn/test_packed_sequence.py	12	12	xpu-ops	No
test/inductor/test_indexing.py	21	21	no-xpu-ops	No
test/test_mkldnn_fusion.py	8	8	no-xpu-ops	No
test/test_complex.py		15	xpu-ops	YES
test/backends/xeon/test_launch.py	2	2	no-xpu-ops	No
test/test_pruning_op.py	2	2	no-xpu-ops	No
test/test_datapipe.py	94	94	no-xpu-ops	No
test/test_schema_check.py	36	6013	no-xpu-ops	YES
test/inductor/test_provenance_tracing.py	5	5	no-xpu-ops	No
test/test_function_schema.py	15	15	no-xpu-ops	No
test/test_maskedtensor.py	211	953	xpu-ops	No
test/inductor/test_cpp_wrapper_hipify.py	3	3	no-xpu-ops	No
test/nn/test_embedding.py	23	165	xpu-ops	YES
test/dynamo/test_nops.py	4	4	no-xpu-ops	No
test/nn/test_dropout.py	4	9	xpu-ops	No
test/lazy/test_reuse_ir.py	4	4	no-xpu-ops	No
test/export/test_retraceability.py	794	788	no-xpu-ops	No
test/nn/test_module_hooks.py	53	53	xpu-ops	No
test/test_view_ops.py		442	xpu-ops	YES
test/test_scatter_gather_ops.py		83	xpu-ops	YES
test/export/test_export_training_ir_to_run_decomp.py	794	788	no-xpu-ops	No
test/functorch/test_parsing.py	12	12	no-xpu-ops	No
test/functorch/test_rearrange.py	10	10	no-xpu-ops	No
test/functorch/test_ops.py		10144	no-xpu-ops	YES
test/inductor/test_flex_decoding.py		486	no-xpu-ops	YES
test/inductor/test_external_callables.py	3	3	no-xpu-ops	No
test/inductor/test_split_cat_fx_aten_passes.py	5	3	no-xpu-ops	No
test/inductor/test_compile_worker.py	4	3	no-xpu-ops	No
test/benchmark_utils/test_benchmark_utils.py	9	9	no-xpu-ops	No
test/export/test_unflatten_training_ir.py	27	27	no-xpu-ops	No
test/inductor/test_async_compile.py	6	3	no-xpu-ops	No
test/export/test_export_with_inline_and_install.py	397	394	no-xpu-ops	No
test/inductor/test_fp8.py	228	228	no-xpu-ops	No
test/export/test_serdes.py	794	788	no-xpu-ops	No
test/dynamo/test_reconstruct.py	16	16	no-xpu-ops	No
test/dynamo/test_utils.py	11	11	no-xpu-ops	No
test/dynamo/test_inline_and_install.py	184	183	no-xpu-ops	No
test/test_expanded_weights.py		189	no-xpu-ops	YES
test/inductor/test_minifier_isolate.py	2	2	no-xpu-ops	No
test/inductor/test_op_completeness.py	5	5	no-xpu-ops	No
test/export/test_export_strict.py	397	394	no-xpu-ops	No
test/export/test_functionalized_assertions.py	2	2	no-xpu-ops	No
test/dynamo/test_fx_passes_pre_grad.py	1	1	no-xpu-ops	No
test/dynamo/test_structured_trace.py	21	19	no-xpu-ops	No
test/inductor/test_control_flow.py	401	397	no-xpu-ops	No
test/test_license.py	2	2	no-xpu-ops	No
test/dynamo/test_sdpa.py	4	4	no-xpu-ops	No
test/inductor/test_inductor_scheduler.py		8	no-xpu-ops	YES
test/inductor/test_minifier_utils.py	3	3	no-xpu-ops	No
test/export/test_tree_utils.py	2	2	no-xpu-ops	No
test/dynamo/test_model_output.py	18	18	no-xpu-ops	No
test/test_mkl_verbose.py	2	2	no-xpu-ops	No
test/inductor/test_utils.py		4	no-xpu-ops	YES
test/inductor/test_cpu_select_algorithm.py		1697	no-xpu-ops	YES
test/test_content_store.py	4	4	xpu-ops	No
test/export/test_tools.py	2	2	no-xpu-ops	No
test/inductor/test_decompose_mem_bound_mm.py	36	36	no-xpu-ops	No
test/dynamo/test_install_free_tensors.py	25	25	no-xpu-ops	No
test/dynamo/test_guard_serialization.py	36	34	no-xpu-ops	No
test/inductor/test_helion_kernels.py	2	2	no-xpu-ops	No
test/dynamo/test_compile.py	17	17	no-xpu-ops	No
test/dynamo/test_skip_guard_eval_unsafe.py	5	5	no-xpu-ops	No
test/test_comparison_utils.py	7	7	xpu-ops	No
test/export/test_package.py	4	4	no-xpu-ops	No
test/inductor/test_fuzzer.py	11	11	no-xpu-ops	No
test/dynamo/test_buffers_override.py	2	2	no-xpu-ops	No
test/dynamo/test_view.py	6	2	no-xpu-ops	No
test/inductor/test_benchmarking.py	12	12	no-xpu-ops	No
test/inductor/test_cutlass_evt.py	8	8	no-xpu-ops	No
test/inductor/test_graph_transform_observer.py	1	1	no-xpu-ops	No
test/test_ao_sparsity.py	88	88	no-xpu-ops	No
test/dynamo/test_graph_region_tracker.py	11	11	no-xpu-ops	No
test/inductor/test_custom_post_grad_passes.py	6	6	no-xpu-ops	No
test/inductor/test_block_analysis.py	10	10	no-xpu-ops	No
test/inductor/test_torchinductor_codegen_config_overrides.py	3	3	no-xpu-ops	No
test/dynamo/test_backward_higher_order_ops.py	7	7	no-xpu-ops	No
test/dynamo/test_unittest.py	1	1	no-xpu-ops	No
test/functorch/test_eager_transforms.py	29	355	no-xpu-ops	YES
test/dynamo/test_pgo.py	9	9	no-xpu-ops	No
test/dynamo/test_aot_autograd_cache.py	94	92	no-xpu-ops	No
test/dynamo/test_profiler.py	11	9	no-xpu-ops	No
test/dynamo/test_exceptions.py	47	47	no-xpu-ops	No
test/dynamo/test_metrics_context.py	9	9	no-xpu-ops	No
test/inductor/test_auto_functionalize.py	39	38	no-xpu-ops	No
test/export/test_torchbind.py	70	70	no-xpu-ops	No
test/dynamo/test_graph_deduplication.py	15	15	no-xpu-ops	No
